time,label
9:20:2,13
9:20:3,13
9:20:4,13
9:20:5,13
9:20:6,13
9:20:7,13
9:20:8,13
9:20:9,13
9:20:10,13
9:20:11,13
9:20:12,13
9:20:13,13
9:20:14,13
9:20:15,13
9:20:16,13
9:20:17,13
9:20:18,13
9:20:19,13
9:20:20,13
9:20:21,13
9:20:22,13
9:20:23,13
9:20:24,13
9:20:25,13
9:20:26,13
9:20:27,13
9:20:28,13
9:20:29,13
9:20:30,13
9:20:31,13
9:20:32,13
9:20:33,13
9:20:34,13
9:20:35,13
9:20:36,13
9:20:37,13
9:20:38,13
9:20:39,13
9:20:40,13
9:20:41,13
9:20:42,13
9:20:43,13
9:20:44,13
9:20:45,13
9:20:46,13
9:20:47,13
9:20:48,13
9:20:49,13
9:20:50,13
9:20:51,13
9:20:52,13
9:20:53,13
9:20:54,13
9:20:55,13
9:20:56,13
9:20:57,13
9:20:58,13
9:20:59,13
9:21:0,13
9:21:1,13
9:21:2,13
9:21:3,13
9:21:4,13
9:21:5,13
9:21:6,13
9:21:7,13
9:21:8,13
9:21:9,13
9:21:10,13
9:21:11,13
9:21:12,13
9:21:13,13
9:21:14,13
9:21:15,13
9:21:16,13
9:21:17,13
9:21:18,13
9:21:19,13
9:21:20,13
9:21:21,13
9:21:22,13
9:21:23,13
9:21:24,13
9:21:25,13
9:21:26,13
9:21:27,13
9:21:28,13
9:21:29,13
9:21:30,13
9:21:31,13
9:21:32,13
9:21:33,13
9:21:34,13
9:21:35,13
9:21:36,13
9:21:37,13
9:21:38,13
9:21:39,13
9:21:40,13
9:21:41,13
9:21:42,13
9:21:43,13
9:21:44,13
9:21:45,13
9:21:46,13
9:21:47,13
9:21:48,13
9:21:49,13
9:21:50,13
9:21:51,13
9:21:52,13
9:21:53,13
9:21:54,13
9:21:55,13
9:21:56,13
9:21:57,13
9:21:58,13
9:21:59,13
9:22:0,13
9:22:1,13
9:22:2,13
9:22:3,13
9:22:4,13
9:22:5,13
9:22:6,13
9:22:7,13
9:22:8,13
9:22:9,13
9:22:10,13
9:22:11,13
9:22:12,13
9:22:13,13
9:22:14,13
9:22:15,13
9:22:16,13
9:22:17,13
9:22:18,13
9:22:19,13
9:22:20,13
9:22:21,13
9:22:22,13
9:22:23,13
9:22:24,13
9:22:25,13
9:22:26,13
9:22:27,13
9:22:27,8
9:22:28,8
9:22:29,8
9:22:30,8
9:22:31,8
9:22:32,8
9:22:33,8
9:22:34,8
9:22:35,8
9:22:36,8
9:22:37,8
9:22:38,8
9:22:39,8
9:22:40,8
9:22:41,8
9:22:42,8
9:22:43,8
9:22:44,8
9:22:45,8
9:22:46,8
9:22:47,8
9:22:48,8
9:22:49,8
9:22:50,8
9:22:51,8
9:22:52,8
9:22:53,8
9:22:54,8
9:22:55,8
9:22:56,8
9:22:57,8
9:22:58,8
9:22:59,8
9:23:0,8
9:23:1,8
9:23:1,6
9:23:2,6
9:23:3,6
9:23:4,6
9:23:5,6
9:23:6,6
9:23:7,6
9:23:8,6
9:23:9,6
9:23:10,6
9:23:11,6
9:23:12,6
9:23:13,6
9:23:14,6
9:23:15,6
9:23:16,6
9:23:17,6
9:23:18,6
9:23:19,6
9:23:20,6
9:23:21,6
9:23:22,6
9:23:23,6
9:23:23,8
9:23:24,8
9:23:25,8
9:23:26,8
9:23:27,8
9:23:28,8
9:23:29,8
9:23:30,8
9:23:31,8
9:23:32,8
9:23:33,8
9:23:34,8
9:23:35,8
9:23:36,8
9:23:37,8
9:23:38,8
9:23:39,8
9:23:40,8
9:23:41,8
9:23:42,8
9:23:43,8
9:23:44,8
9:23:45,8
9:23:46,8
9:23:47,8
9:23:48,8
9:23:49,8
9:23:50,8
9:23:51,8
9:23:52,8
9:23:53,8
9:23:54,8
9:23:55,8
9:23:56,8
9:23:57,8
9:23:58,8
9:23:59,8
9:24:0,8
9:24:1,8
9:24:2,8
9:24:3,8
9:24:4,8
9:24:5,8
9:24:6,8
9:24:7,8
9:24:8,8
9:24:9,8
9:24:10,8
9:24:11,8
9:24:12,8
9:24:13,8
9:24:14,8
9:24:15,8
9:24:16,8
9:24:17,8
9:24:18,8
9:24:19,8
9:24:20,8
9:24:21,8
9:24:22,8
9:24:23,8
9:24:24,8
9:24:25,8
9:24:26,8
9:24:27,8
9:24:28,8
9:24:29,8
9:24:30,8
9:24:31,8
9:24:32,8
9:24:33,8
9:24:34,8
9:24:35,8
9:24:36,8
9:24:37,8
9:24:38,8
9:24:39,8
9:24:40,8
9:24:41,8
9:24:42,8
9:24:43,8
9:24:44,8
9:24:45,8
9:24:46,8
9:24:47,8
9:24:48,8
9:24:49,8
9:24:50,8
9:24:51,8
9:24:52,8
9:24:53,8
9:24:54,8
9:24:55,8
9:24:56,8
9:24:57,8
9:24:58,8
9:24:59,8
9:25:0,8
9:25:1,8
9:25:2,8
9:25:3,8
9:25:4,8
9:25:5,8
9:25:6,8
9:25:7,8
9:25:8,8
9:25:9,8
9:25:10,8
9:25:11,8
9:25:12,8
9:25:13,8
9:25:14,8
9:25:15,8
9:25:16,8
9:25:17,8
9:25:18,8
9:25:19,8
9:25:20,8
9:25:21,8
9:25:22,8
9:25:23,8
9:25:24,8
9:25:25,8
9:25:26,8
9:25:27,8
9:25:28,8
9:25:28,5
9:25:29,5
9:25:30,5
9:25:31,5
9:25:32,5
9:25:33,5
9:25:34,5
9:25:35,5
9:25:35,6
9:25:36,6
9:25:37,6
9:25:38,6
9:25:39,6
9:25:40,6
9:25:41,6
9:25:42,6
9:25:43,6
9:25:44,6
9:25:45,6
9:25:46,6
9:25:47,6
9:25:48,6
9:25:49,6
9:25:50,6
9:25:51,6
9:25:52,6
9:25:53,6
9:25:54,6
9:25:55,6
9:25:56,6
9:25:57,6
9:25:58,6
9:25:59,6
9:26:0,6
9:26:1,6
9:26:2,6
9:26:3,6
9:26:4,6
9:26:5,6
9:26:6,6
9:26:7,6
9:26:8,6
9:26:9,6
9:26:10,6
9:26:11,6
9:26:12,6
9:26:13,6
9:26:13,9
9:26:14,9
9:26:15,9
9:26:16,9
9:26:17,9
9:26:18,9
9:26:19,9
9:26:20,9
9:26:21,9
9:26:22,9
9:26:23,9
9:26:24,9
9:26:25,9
9:26:26,9
9:26:27,9
9:26:28,9
9:26:29,9
9:26:30,9
9:26:31,9
9:26:32,9
9:26:33,9
9:26:34,9
9:26:35,9
9:26:36,9
9:26:37,9
9:26:38,9
9:26:39,9
9:26:40,9
9:26:41,9
9:26:42,9
9:26:43,9
9:26:44,9
9:26:45,9
9:26:46,9
9:26:47,9
9:26:48,9
9:26:48,13
9:26:49,13
9:26:50,13
9:26:51,13
9:26:52,13
9:26:53,13
9:26:54,13
9:26:55,13
9:26:56,13
9:26:57,13
9:26:58,13
9:26:59,13
9:27:0,13
9:27:1,13
9:27:2,13
9:27:3,13
9:27:4,13
9:27:5,13
9:27:6,13
9:27:7,13
9:27:8,13
9:27:9,13
9:27:10,13
9:27:11,13
9:27:12,13
9:27:13,13
9:27:14,13
9:27:15,13
9:27:16,13
9:27:17,13
9:27:18,13
9:27:19,13
9:27:20,13
9:27:21,13
9:27:22,13
9:27:23,13
9:27:24,13
9:27:25,13
9:27:26,13
9:27:27,13
9:27:27,9
9:27:28,9
9:27:29,9
9:27:30,9
9:27:31,9
9:27:32,9
9:27:33,9
9:27:34,9
9:27:35,9
9:27:36,9
9:27:37,9
9:27:38,9
9:27:39,9
9:27:40,9
9:27:41,9
9:27:42,9
9:27:43,9
9:27:44,9
9:27:45,9
9:27:46,9
9:27:47,9
9:27:48,9
9:27:49,9
9:27:50,9
9:27:51,9
9:27:52,9
9:27:53,9
9:27:54,9
9:27:55,9
9:27:56,9
9:27:57,9
9:27:58,9
9:27:59,9
9:28:0,9
9:28:1,9
9:28:2,9
9:28:3,9
9:28:4,9
9:28:5,9
9:28:6,9
9:28:7,9
9:28:8,9
9:28:9,9
9:28:10,9
9:28:11,9
9:28:12,9
9:28:13,9
9:28:14,9
9:28:15,9
9:28:16,9
9:28:17,9
9:28:18,9
9:28:19,9
9:28:20,9
9:28:21,9
9:28:22,9
9:28:23,9
9:28:24,9
9:28:25,9
9:28:26,9
9:28:27,9
9:28:28,9
9:28:29,9
9:28:30,9
9:28:31,9
9:28:32,9
9:28:33,9
9:28:34,9
9:28:35,9
9:28:36,9
9:28:37,9
9:28:38,9
9:28:39,9
9:28:40,9
9:28:41,9
9:28:42,9
9:28:43,9
9:28:44,9
9:28:45,9
9:28:46,9
9:28:47,9
9:28:48,9
9:28:49,9
9:28:50,9
9:28:51,9
9:28:52,9
9:28:53,9
9:28:54,9
9:28:55,9
9:28:56,9
9:28:57,9
9:28:57,2
9:28:58,2
9:28:59,2
9:29:0,2
9:29:1,2
9:29:2,2
9:29:2,9
9:29:3,9
9:29:4,9
9:29:5,9
9:29:6,9
9:29:7,9
9:29:8,9
9:29:9,9
9:29:10,9
9:29:11,9
9:29:12,9
9:29:13,9
9:29:14,9
9:29:15,9
9:29:16,9
9:29:17,9
9:29:18,9
9:29:19,9
9:29:20,9
9:29:21,9
9:29:22,9
9:29:23,9
9:29:24,9
9:29:25,9
9:29:26,9
9:29:27,9
9:29:28,9
9:29:29,9
9:29:30,9
9:29:31,9
9:29:32,9
9:29:33,9
9:29:34,9
9:29:35,9
9:29:36,9
9:29:37,9
9:29:38,9
9:29:39,9
9:29:40,9
9:29:41,9
9:29:42,9
9:29:43,9
9:29:44,9
9:29:45,9
9:29:46,9
9:29:47,9
9:29:48,9
9:29:49,9
9:29:50,9
9:29:51,9
9:29:52,9
9:29:53,9
9:29:54,9
9:29:55,9
9:29:56,9
9:29:57,9
9:29:58,9
9:29:59,9
9:30:0,9
9:30:1,9
9:30:2,9
9:30:3,9
9:30:4,9
9:30:5,9
9:30:6,9
9:30:7,9
9:30:7,2
9:30:8,2
9:30:9,2
9:30:10,2
9:30:11,2
9:30:12,2
9:30:13,2
9:30:14,2
9:30:15,2
9:30:16,2
9:30:17,2
9:30:18,2
9:30:19,2
9:30:19,9
9:30:20,9
9:30:21,9
9:30:22,9
9:30:23,9
9:30:24,9
9:30:25,9
9:30:26,9
9:30:27,9
9:30:28,9
9:30:29,9
9:30:30,9
9:30:31,9
9:30:32,9
9:30:33,9
9:30:34,9
9:30:35,9
9:30:36,9
9:30:37,9
9:30:38,9
9:30:39,9
9:30:40,9
9:30:41,9
9:30:42,9
9:30:43,9
9:30:44,9
9:30:45,9
9:30:46,9
9:30:47,9
9:30:48,9
9:30:49,9
9:30:50,9
9:30:51,9
9:30:52,9
9:30:53,9
9:30:54,9
9:30:55,9
9:30:56,9
9:30:57,9
9:30:58,9
9:30:59,9
9:31:0,9
9:31:1,9
9:31:2,9
9:31:3,9
9:31:4,9
9:31:5,9
9:31:6,9
9:31:7,9
9:31:8,9
9:31:9,9
9:31:10,9
9:31:11,9
9:31:12,9
9:31:13,9
9:31:14,9
9:31:15,9
9:31:16,9
9:31:17,9
9:31:18,9
9:31:19,9
9:31:20,9
9:31:21,9
9:31:22,9
9:31:23,9
9:31:24,9
9:31:25,9
9:31:26,9
9:31:27,9
9:31:28,9
9:31:29,9
9:31:30,9
9:31:31,9
9:31:32,9
9:31:33,9
9:31:34,9
9:31:35,9
9:31:36,9
9:31:37,9
9:31:38,9
9:31:38,8
9:31:39,8
9:31:40,8
9:31:41,8
9:31:42,8
9:31:43,8
9:31:44,8
9:31:45,8
9:31:46,8
9:31:47,8
9:31:48,8
9:31:49,8
9:31:50,8
9:31:51,8
9:31:52,8
9:31:53,8
9:31:54,8
9:31:55,8
9:31:56,8
9:31:57,8
9:31:58,8
9:31:59,8
9:32:0,8
9:32:1,8
9:32:2,8
9:32:3,8
9:32:4,8
9:32:5,8
9:32:6,8
9:32:7,8
9:32:8,8
9:32:9,8
9:32:10,8
9:32:11,8
9:32:12,8
9:32:13,8
9:32:14,8
9:32:15,8
9:32:16,8
9:32:17,8
9:32:18,8
9:32:19,8
9:32:20,8
9:32:21,8
9:32:22,8
9:32:23,8
9:32:24,8
9:32:25,8
9:32:26,8
9:32:27,8
9:32:28,8
9:32:29,8
9:32:30,8
9:32:31,8
9:32:32,8
9:32:33,8
9:32:34,8
9:32:35,8
9:32:36,8
9:32:37,8
9:32:38,8
9:32:39,8
9:32:40,8
9:32:41,8
9:32:42,8
9:32:43,8
9:32:44,8
9:32:45,8
9:32:46,8
9:32:47,8
9:32:48,8
9:32:49,8
9:32:50,8
9:32:51,8
9:32:52,8
9:32:53,8
9:32:54,8
9:32:55,8
9:32:56,8
9:32:57,8
9:32:58,8
9:32:59,8
9:33:0,8
9:33:1,8
9:33:2,8
9:33:3,8
9:33:4,8
9:33:5,8
9:33:6,8
9:33:7,8
9:33:8,8
9:33:9,8
9:33:10,8
9:33:11,8
9:33:12,8
9:33:13,8
9:33:14,8
9:33:15,8
9:33:16,8
9:33:17,8
9:33:18,8
9:33:19,8
9:33:20,8
9:33:21,8
9:33:22,8
9:33:23,8
9:33:24,8
9:33:25,8
9:33:26,8
9:33:27,8
9:33:28,8
9:33:29,8
9:33:30,8
9:33:31,8
9:33:32,8
9:33:33,8
9:33:34,8
9:33:35,8
9:33:36,8
9:33:37,8
9:33:38,8
9:33:39,8
9:33:40,8
9:33:41,8
9:33:42,8
9:33:43,8
9:33:44,8
9:33:45,8
9:33:46,8
9:33:47,8
9:33:48,8
9:33:49,8
9:33:50,8
9:33:51,8
9:33:52,8
9:33:53,8
9:33:54,8
9:33:55,8
9:33:56,8
9:33:57,8
9:33:58,8
9:33:59,8
9:34:0,8
9:34:1,8
9:34:2,8
9:34:3,8
9:34:4,8
9:34:5,8
9:34:6,8
9:34:7,8
9:34:8,8
9:34:9,8
9:34:10,8
9:34:11,8
9:34:12,8
9:34:13,8
9:34:14,8
9:34:15,8
9:34:16,8
9:34:17,8
9:34:18,8
9:34:19,8
9:34:20,8
9:34:21,8
9:34:22,8
9:34:23,8
9:34:24,8
9:34:25,8
9:34:26,8
9:34:27,8
9:34:28,8
9:34:29,8
9:34:30,8
9:34:31,8
9:34:32,8
9:34:33,8
9:34:34,8
9:34:35,8
9:34:36,8
9:34:37,8
9:34:38,8
9:34:39,8
9:34:40,8
9:34:41,8
9:34:42,8
9:34:43,8
9:34:44,8
9:34:45,8
9:34:46,8
9:34:47,8
9:34:48,8
9:34:49,8
9:34:50,8
9:34:51,8
9:34:52,8
9:34:53,8
9:34:54,8
9:34:55,8
9:34:56,8
9:34:57,8
9:34:58,8
9:34:59,8
9:35:0,8
9:35:1,8
9:35:2,8
9:35:3,8
9:35:4,8
9:35:5,8
9:35:6,8
9:35:7,8
9:35:8,8
9:35:9,8
9:35:10,8
9:35:11,8
9:35:12,8
9:35:13,8
9:35:14,8
9:35:15,8
9:35:16,8
9:35:17,8
9:35:18,8
9:35:19,8
9:35:20,8
9:35:21,8
9:35:22,8
9:35:23,8
9:35:24,8
9:35:25,8
9:35:26,8
9:35:27,8
9:35:28,8
9:35:29,8
9:35:30,8
9:35:31,8
9:35:32,8
9:35:33,8
9:35:34,8
9:35:35,8
9:35:36,8
9:35:37,8
9:35:38,8
9:35:39,8
9:35:40,8
9:35:41,8
9:35:42,8
9:35:43,8
9:35:44,8
9:35:45,8
9:35:46,8
9:35:47,8
9:35:48,8
9:35:49,8
9:35:50,8
9:35:51,8
9:35:52,8
9:35:53,8
9:35:54,8
9:35:55,8
9:35:56,8
9:35:57,8
9:35:58,8
9:35:59,8
9:36:0,8
9:36:1,8
9:36:2,8
9:36:3,8
9:36:4,8
9:36:5,8
9:36:6,8
9:36:7,8
9:36:8,8
9:36:9,8
9:36:10,8
9:36:11,8
9:36:12,8
9:36:13,8
9:36:14,8
9:36:15,8
9:36:16,8
9:36:17,8
9:36:18,8
9:36:19,8
9:36:20,8
9:36:21,8
9:36:22,8
9:36:23,8
9:36:24,8
9:36:25,8
9:36:26,8
9:36:27,8
9:36:28,8
9:36:29,8
9:36:30,8
9:36:31,8
9:36:32,8
9:36:33,8
9:36:34,8
9:36:35,8
9:36:36,8
9:36:37,8
9:36:38,8
9:36:39,8
9:36:40,8
9:36:41,8
9:36:42,8
9:36:43,8
9:36:44,8
9:36:45,8
9:36:46,8
9:36:47,8
9:36:48,8
9:36:49,8
9:36:50,8
9:36:51,8
9:36:52,8
9:36:53,8
9:36:54,8
9:36:55,8
9:36:56,8
9:36:57,8
9:36:58,8
9:36:59,8
9:37:0,8
9:37:1,8
9:37:2,8
9:37:3,8
9:37:4,8
9:37:5,8
9:37:6,8
9:37:7,8
9:37:8,8
9:37:9,8
9:37:10,8
9:37:11,8
9:37:12,8
9:37:13,8
9:37:13,13
9:37:14,13
9:37:15,13
9:37:16,13
9:37:17,13
9:37:18,13
9:37:19,13
9:37:20,13
9:37:21,13
9:37:22,13
9:37:23,13
9:37:24,13
9:37:25,13
9:37:26,13
9:37:27,13
9:37:28,13
9:37:29,13
9:37:30,13
9:37:31,13
9:37:32,13
9:37:33,13
9:37:34,13
9:37:35,13
9:37:36,13
9:37:37,13
9:37:38,13
9:37:39,13
9:37:40,13
9:37:41,13
9:37:42,13
9:37:43,13
9:37:44,13
9:37:45,13
9:37:46,13
9:37:47,13
9:37:48,13
9:37:49,13
9:37:50,13
9:37:51,13
9:37:52,13
9:37:53,13
9:37:54,13
9:37:55,13
9:37:56,13
9:37:57,13
9:37:58,13
9:37:59,13
9:38:0,13
9:38:1,13
9:38:2,13
9:38:3,13
9:38:4,13
9:38:5,13
9:38:6,13
9:38:7,13
9:38:8,13
9:38:9,13
9:38:10,13
9:38:11,13
9:38:12,13
9:38:13,13
9:38:14,13
9:38:15,13
9:38:16,13
9:38:17,13
9:38:17,6
9:38:18,6
9:38:19,6
9:38:20,6
9:38:21,6
9:38:22,6
9:38:23,6
9:38:24,6
9:38:25,6
9:38:26,6
9:38:27,6
9:38:28,6
9:38:29,6
9:38:30,6
9:38:31,6
9:38:32,6
9:38:33,6
9:38:34,6
9:38:35,6
9:38:36,6
9:38:37,6
9:38:38,6
9:38:39,6
9:38:40,6
9:38:41,6
9:38:42,6
9:38:43,6
9:38:44,6
9:38:45,6
9:38:46,6
9:38:47,6
9:38:48,6
9:38:49,6
9:38:50,6
9:38:51,6
9:38:52,6
9:38:53,6
9:38:54,6
9:38:55,6
9:38:56,6
9:38:57,6
9:38:58,6
9:38:59,6
9:39:0,6
9:39:1,6
9:39:2,6
9:39:2,1
9:39:3,1
9:39:4,1
9:39:5,1
9:39:6,1
9:39:7,1
9:39:8,1
9:39:9,1
9:39:10,1
9:39:11,1
9:39:12,1
9:39:13,1
9:39:14,1
9:39:15,1
9:39:16,1
9:39:17,1
9:39:18,1
9:39:19,1
9:39:20,1
9:39:21,1
9:39:22,1
9:39:23,1
9:39:24,1
9:39:25,1
9:39:26,1
9:39:26,12
9:39:27,12
9:39:28,12
9:39:29,12
9:39:30,12
9:39:31,12
9:39:32,12
9:39:33,12
9:39:34,12
9:39:35,12
9:39:36,12
9:39:37,12
9:39:38,12
9:39:39,12
9:39:40,12
9:39:41,12
9:39:42,12
9:39:43,12
9:39:44,12
9:39:45,12
9:39:46,12
9:39:47,12
9:39:48,12
9:39:49,12
9:39:50,12
9:39:51,12
9:39:52,12
9:39:53,12
9:39:54,12
9:39:55,12
9:39:56,12
9:39:57,12
9:39:58,12
9:39:59,12
9:40:0,12
9:40:1,12
9:40:2,12
9:40:3,12
9:40:4,12
9:40:5,12
9:40:6,12
9:40:7,12
9:40:8,12
9:40:8,9
9:40:9,9
9:40:10,9
9:40:11,9
9:40:12,9
9:40:13,9
9:40:14,9
9:40:15,9
9:40:16,9
9:40:17,9
9:40:18,9
9:40:19,9
9:40:20,9
9:40:21,9
9:40:22,9
9:40:23,9
9:40:24,9
9:40:25,9
9:40:26,9
9:40:27,9
9:40:28,9
9:40:29,9
9:40:30,9
9:40:31,9
9:40:32,9
9:40:33,9
9:40:34,9
9:40:35,9
9:40:36,9
9:40:37,9
9:40:38,9
9:40:39,9
9:40:40,9
9:40:41,9
9:40:42,9
9:40:43,9
9:40:44,9
9:40:45,9
9:40:46,9
9:40:47,9
9:40:48,9
9:40:49,9
9:40:50,9
9:40:51,9
9:40:52,9
9:40:53,9
9:40:54,9
9:40:55,9
9:40:56,9
9:40:57,9
9:40:58,9
9:40:59,9
9:41:0,9
9:41:1,9
9:41:2,9
9:41:3,9
9:41:4,9
9:41:5,9
9:41:6,9
9:41:7,9
9:41:8,9
9:41:9,9
9:41:10,9
9:41:11,9
9:41:12,9
9:41:13,9
9:41:14,9
9:41:15,9
9:41:16,9
9:41:17,9
9:41:18,9
9:41:19,9
9:41:20,9
9:41:21,9
9:41:22,9
9:41:23,9
9:41:24,9
9:41:25,9
9:41:26,9
9:41:27,9
9:41:28,9
9:41:29,9
9:41:30,9
9:41:31,9
9:41:32,9
9:41:33,9
9:41:34,9
9:41:35,9
9:41:36,9
9:41:37,9
9:41:38,9
9:41:39,9
9:41:40,9
9:41:41,9
9:41:42,9
9:41:43,9
9:41:44,9
9:41:45,9
9:41:46,9
9:41:47,9
9:41:48,9
9:41:49,9
9:41:50,9
9:41:51,9
9:41:52,9
9:41:52,1
9:41:53,1
9:41:54,1
9:41:55,1
9:41:56,1
9:41:57,1
9:41:58,1
9:41:59,1
9:42:0,1
9:42:1,1
9:42:2,1
9:42:3,1
9:42:4,1
9:42:5,1
9:42:6,1
9:42:7,1
9:42:8,1
9:42:9,1
9:42:9,12
9:42:10,12
9:42:11,12
9:42:12,12
9:42:13,12
9:42:14,12
9:42:14,9
9:42:15,9
9:42:16,9
9:42:17,9
9:42:18,9
9:42:19,9
9:42:20,9
9:42:21,9
9:42:22,9
9:42:23,9
9:42:24,9
9:42:25,9
9:42:26,9
9:42:27,9
9:42:28,9
9:42:29,9
9:42:30,9
9:42:31,9
9:42:32,9
9:42:33,9
9:42:34,9
9:42:35,9
9:42:36,9
9:42:37,9
9:42:38,9
9:42:39,9
9:42:40,9
9:42:41,9
9:42:42,9
9:42:43,9
9:42:44,9
9:42:45,9
9:42:46,9
9:42:47,9
9:42:48,9
9:42:49,9
9:42:50,9
9:42:51,9
9:42:52,9
9:42:53,9
9:42:54,9
9:42:55,9
9:42:56,9
9:42:57,9
9:42:58,9
9:42:59,9
9:43:0,9
9:43:1,9
9:43:2,9
9:43:3,9
9:43:4,9
9:43:5,9
9:43:6,9
9:43:7,9
9:43:8,9
9:43:9,9
9:43:10,9
9:43:11,9
9:43:12,9
9:43:13,9
9:43:14,9
9:43:15,9
9:43:15,2
9:43:16,2
9:43:17,2
9:43:18,2
9:43:19,2
9:43:20,2
9:43:21,2
9:43:22,2
9:43:23,2
9:43:24,2
9:43:25,2
9:43:26,2
9:43:27,2
9:43:28,2
9:43:29,2
9:43:30,2
9:43:31,2
9:43:32,2
9:43:33,2
9:43:34,2
9:43:35,2
9:43:36,2
9:43:37,2
9:43:38,2
9:43:39,2
9:43:40,2
9:43:41,2
9:43:42,2
9:43:42,12
9:43:43,12
9:43:44,12
9:43:45,12
9:43:46,12
9:43:46,9
9:43:47,9
9:43:48,9
9:43:49,9
9:43:50,9
9:43:51,9
9:43:52,9
9:43:53,9
9:43:54,9
9:43:55,9
9:43:56,9
9:43:57,9
9:43:58,9
9:43:59,9
9:44:0,9
9:44:1,9
9:44:2,9
9:44:3,9
9:44:4,9
9:44:5,9
9:44:6,9
9:44:7,9
9:44:8,9
9:44:9,9
9:44:10,9
9:44:11,9
9:44:12,9
9:44:13,9
9:44:14,9
9:44:15,9
9:44:16,9
9:44:17,9
9:44:18,9
9:44:19,9
9:44:20,9
9:44:21,9
9:44:22,9
9:44:23,9
9:44:24,9
9:44:25,9
9:44:26,9
9:44:27,9
9:44:28,9
9:44:29,9
9:44:30,9
9:44:31,9
9:44:32,9
9:44:33,9
9:44:34,9
9:44:35,9
9:44:36,9
9:44:37,9
9:44:38,9
9:44:39,9
9:44:40,9
9:44:41,9
9:44:42,9
9:44:43,9
9:44:44,9
9:44:45,9
9:44:46,9
9:44:47,9
9:44:48,9
9:44:49,9
9:44:50,9
9:44:51,9
9:44:52,9
9:44:53,9
9:44:54,9
9:44:55,9
9:44:56,9
9:44:57,9
9:44:58,9
9:44:59,9
9:45:0,9
9:45:1,9
9:45:2,9
9:45:3,9
9:45:4,9
9:45:5,9
9:45:6,9
9:45:7,9
9:45:8,9
9:45:9,9
9:45:10,9
9:45:11,9
9:45:12,9
9:45:13,9
9:45:14,9
9:45:15,9
9:45:16,9
9:45:17,9
9:45:18,9
9:45:19,9
9:45:20,9
9:45:21,9
9:45:22,9
9:45:23,9
9:45:24,9
9:45:25,9
9:45:26,9
9:45:27,9
9:45:28,9
9:45:29,9
9:45:30,9
9:45:31,9
9:45:32,9
9:45:33,9
9:45:34,9
9:45:35,9
9:45:36,9
9:45:37,9
9:45:38,9
9:45:39,9
9:45:40,9
9:45:41,9
9:45:42,9
9:45:43,9
9:45:44,9
9:45:45,9
9:45:46,9
9:45:47,9
9:45:48,9
9:45:49,9
9:45:50,9
9:45:51,9
9:45:52,9
9:45:53,9
9:45:54,9
9:45:55,9
9:45:56,9
9:45:57,9
9:45:58,9
9:45:59,9
9:46:0,9
9:46:1,9
9:46:2,9
9:46:3,9
9:46:4,9
9:46:5,9
9:46:6,9
9:46:7,9
9:46:8,9
9:46:9,9
9:46:10,9
9:46:11,9
9:46:12,9
9:46:13,9
9:46:14,9
9:46:15,9
9:46:16,9
9:46:17,9
9:46:17,12
9:46:18,12
9:46:19,12
9:46:20,12
9:46:21,12
9:46:22,12
9:46:23,12
9:46:24,12
9:46:25,12
9:46:26,12
9:46:27,12
9:46:27,9
9:46:28,9
9:46:29,9
9:46:30,9
9:46:31,9
9:46:32,9
9:46:33,9
9:46:34,9
9:46:35,9
9:46:36,9
9:46:37,9
9:46:38,9
9:46:39,9
9:46:40,9
9:46:41,9
9:46:42,9
9:46:43,9
9:46:44,9
9:46:45,9
9:46:46,9
9:46:47,9
9:46:48,9
9:46:48,12
9:46:49,12
9:46:50,12
9:46:51,12
9:46:52,12
9:46:53,12
9:46:54,12
9:46:55,12
9:46:56,12
9:46:57,12
9:46:58,12
9:46:59,12
9:47:0,12
9:47:1,12
9:47:2,12
9:47:3,12
9:47:4,12
9:47:4,9
9:47:5,9
9:47:6,9
9:47:7,9
9:47:8,9
9:47:9,9
9:47:10,9
9:47:11,9
9:47:12,9
9:47:13,9
9:47:14,9
9:47:15,9
9:47:16,9
9:47:17,9
9:47:18,9
9:47:19,9
9:47:20,9
9:47:21,9
9:47:22,9
9:47:23,9
9:47:24,9
9:47:24,12
9:47:25,12
9:47:26,12
9:47:27,12
9:47:28,12
9:47:29,12
9:47:30,12
9:47:31,12
9:47:32,12
9:47:33,12
9:47:34,12
9:47:35,12
9:47:36,12
9:47:37,12
9:47:38,12
9:47:39,12
9:47:40,12
9:47:41,12
9:47:42,12
9:47:43,12
9:47:44,12
9:47:45,12
9:47:46,12
9:47:47,12
9:47:47,4
9:47:48,4
9:47:49,4
9:47:50,4
9:47:51,4
9:47:52,4
9:47:53,4
9:47:54,4
9:47:55,4
9:47:56,4
9:47:57,4
9:47:58,4
9:47:59,4
9:48:0,4
9:48:0,12
9:48:1,12
9:48:2,12
9:48:3,12
9:48:4,12
9:48:5,12
9:48:5,9
9:48:6,9
9:48:7,9
9:48:8,9
9:48:9,9
9:48:10,9
9:48:11,9
9:48:12,9
9:48:13,9
9:48:14,9
9:48:15,9
9:48:16,9
9:48:17,9
9:48:18,9
9:48:19,9
9:48:20,9
9:48:21,9
9:48:22,9
9:48:23,9
9:48:24,9
9:48:25,9
9:48:26,9
9:48:27,9
9:48:28,9
9:48:29,9
9:48:30,9
9:48:31,9
9:48:32,9
9:48:33,9
9:48:34,9
9:48:35,9
9:48:36,9
9:48:37,9
9:48:37,4
